ID,Tank Failure Pressure (bar),Liquid Ratio,Tank Width (m),Tank Length (m),Tank Height (m),BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,Status,Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z,Target Pressure (bar)
4626.0,30.83,0.14,2.79,0.98,1.58,0.79,1.39,368.03,332.99,6.0,14.0,12.0,2.01,15.0,subcooled,42.5,-42.0,96.7,10.0,2.0,7.35,-5.2,-1.3,0.99570882
4627.0,30.88,0.14,2.8,1.0,1.59,0.79,1.39,366.68,332.48,6.0,14.0,12.0,2.0,15.0,subcooled,42.5,-42.0,96.7,11.0,2.0,7.35,-5.2,4.5,0.49542883
4628.0,30.89,0.14,2.79,1.0,1.6,0.78,1.39,366.68,332.87,6.0,14.0,12.0,2.02,15.0,subcooled,42.5,-42.0,96.7,12.0,2.0,7.35,-5.2,10.3,0.36644757
4629.0,30.91,0.14,2.81,0.98,1.61,0.8,1.4,367.2,332.04,6.0,14.0,12.0,2.01,15.0,subcooled,42.5,-42.0,96.7,13.0,2.0,7.35,1.6,-1.3,1.1447228
4630.0,30.9,0.14,2.8,1.0,1.61,0.82,1.41,367.0,332.81,6.0,14.0,12.0,1.98,15.0,subcooled,42.5,-42.0,96.7,14.0,2.0,7.35,1.6,4.5,0.47524953
4631.0,30.81,0.14,2.8,1.01,1.6,0.81,1.41,368.3,332.83,6.0,14.0,12.0,1.98,15.0,subcooled,42.5,-42.0,96.7,15.0,2.0,7.35,1.6,10.3,0.38214117
4632.0,30.96,0.14,2.78,0.99,1.62,0.81,1.41,367.23,332.62,6.0,14.0,12.0,2.01,15.0,subcooled,42.5,-42.0,96.7,16.0,2.0,7.35,8.4,-1.3,0.85155368
4633.0,30.89,0.14,2.81,1.0,1.62,0.79,1.38,367.11,333.14,6.0,14.0,12.0,1.99,15.0,subcooled,42.5,-42.0,96.7,17.0,2.0,7.35,8.4,4.5,0.56766123
4634.0,30.97,0.14,2.8,1.01,1.59,0.81,1.4,366.96,333.13,6.0,14.0,12.0,1.98,15.0,subcooled,42.5,-42.0,96.7,18.0,2.0,7.35,8.4,10.3,0.35092297
4635.0,30.81,0.14,2.82,1.0,1.59,0.79,1.4,367.06,333.13,6.0,14.0,12.0,1.98,15.0,subcooled,42.5,-42.0,96.7,19.0,3.0,8.4,-5.45,-1.3,0.73073506
4636.0,30.86,0.14,2.82,1.01,1.61,0.79,1.39,366.61,332.7,6.0,14.0,12.0,1.99,15.0,subcooled,42.5,-42.0,96.7,20.0,3.0,8.4,-5.45,4.5,0.58715141
4637.0,30.8,0.14,2.79,1.01,1.59,0.8,1.41,,333.32,6.0,14.0,12.0,2.0,15.0,subcooled,42.5,-42.0,96.7,21.0,3.0,8.4,-5.45,10.3,0.32189089
4638.0,30.67,0.14,2.79,1.02,1.62,0.78,1.4,367.82,332.94,6.0,14.0,12.0,2.0,15.0,subcooled,42.5,-42.0,96.7,22.0,4.0,8.4,-5.2,10.6,0.15929197
4639.0,30.98,0.14,2.81,1.0,1.6,0.79,1.4,366.52,332.88,6.0,14.0,12.0,1.98,15.0,subcooled,42.5,-42.0,96.7,23.0,4.0,8.4,1.6,10.6,0.10224941
4640.0,30.75,0.14,2.78,0.99,1.58,0.82,1.41,366.78,332.92,6.0,14.0,12.0,1.98,15.0,subcooled,42.5,-42.0,96.7,24.0,4.0,8.4,8.4,10.6,0.12001898
4641.0,30.86,0.13,2.82,0.98,1.58,0.78,1.4,366.41,333.3,6.0,14.0,12.0,2.0,15.0,subcooled,42.5,-42.0,96.7,25.0,5.0,8.4,8.65,-1.3,0.19853154
4642.0,30.83,0.14,2.79,1.01,1.58,0.82,1.39,368.16,333.61,6.0,14.0,12.0,2.0,15.0,subcooled,42.5,-42.0,96.7,26.0,5.0,8.4,8.65,4.5,0.17756753
4643.0,30.84,0.14,2.8,1.01,1.62,0.78,1.42,367.32,332.33,6.0,14.0,12.0,2.0,15.0,subcooled,42.5,-42.0,96.7,27.0,5.0,8.4,8.65,10.3,0.12081128
4644.0,20.9,0.7,3.0,2.59,2.19,1.19,0.6,414.12,340.0,13.0,6.0,10.0,0.99,16.0,subcooled,37.9,-1.0,152.0,1.0,1.0,15.55,1.0,-1.3,0.1089586
4645.0,20.79,0.71,3.01,2.58,2.22,1.18,0.59,413.91,340.06,13.0,6.0,10.0,1.02,16.0,subcooled,37.9,-1.0,152.0,2.0,1.0,15.55,1.0,3.5,0.11091538
4646.0,21.0,0.7,2.99,2.61,2.19,1.22,0.58,412.34,341.02,13.0,6.0,10.0,1.02,16.0,subcooled,37.9,-1.0,152.0,3.0,1.0,15.55,1.0,8.3,0.11552321
4647.0,20.91,0.7,3.01,2.61,2.19,1.22,0.62,413.38,340.01,13.0,6.0,10.0,1.0,16.0,subcooled,37.9,-1.0,152.0,4.0,1.0,15.55,3.8,-1.3,0.055977754
4648.0,20.92,0.7,3.01,2.59,2.22,1.19,0.59,413.87,340.47,13.0,6.0,10.0,1.01,16.0,subcooled,37.9,-1.0,152.0,5.0,1.0,15.55,3.8,3.5,0.056852352
4649.0,20.82,0.7,2.99,2.59,2.19,1.19,0.61,414.08,340.29,13.0,6.0,10.0,1.0,16.0,subcooled,37.9,-1.0,152.0,6.0,1.0,15.55,3.8,8.3,0.078312054
4650.0,20.78,0.7,2.99,2.59,2.18,1.18,0.61,413.41,340.65,13.0,6.0,10.0,0.99,16.0,subcooled,37.9,-1.0,152.0,7.0,1.0,15.55,6.6,-1.3,0.054566108
4651.0,21.0,0.7,3.0,2.61,2.21,1.19,0.6,413.57,340.62,13.0,6.0,10.0,0.99,16.0,subcooled,37.9,-1.0,152.0,8.0,1.0,15.55,6.6,3.5,0.046301465
4652.0,20.71,0.71,2.99,2.59,2.2,1.2,0.59,411.74,340.71,13.0,6.0,10.0,0.98,16.0,subcooled,37.9,-1.0,152.0,9.0,1.0,15.55,6.6,8.3,0.090782434
4653.0,20.78,0.7,3.0,2.59,2.18,1.21,0.61,413.49,340.66,13.0,6.0,10.0,0.99,16.0,subcooled,37.9,-1.0,152.0,10.0,2.0,14.45,1.0,-1.3,0.49054417
4654.0,20.78,0.7,3.01,2.61,2.21,1.19,0.59,414.01,340.59,13.0,6.0,10.0,1.0,16.0,subcooled,37.9,-1.0,152.0,11.0,2.0,14.45,1.0,3.5,0.47939751
4655.0,20.94,0.7,3.02,2.59,2.21,1.19,0.6,413.87,341.14,13.0,6.0,10.0,1.01,16.0,subcooled,37.9,-1.0,152.0,12.0,2.0,14.45,1.0,8.3,0.31752741
4656.0,20.93,0.71,3.01,2.62,2.21,1.2,0.62,413.68,340.03,13.0,6.0,10.0,0.99,16.0,subcooled,37.9,-1.0,152.0,13.0,2.0,14.45,3.8,-1.3,0.41513854
4657.0,20.8,0.71,3.0,2.59,2.19,1.21,0.61,414.07,340.23,13.0,6.0,10.0,1.01,16.0,subcooled,37.9,-1.0,152.0,14.0,2.0,14.45,3.8,3.5,0.42113301
4658.0,20.66,0.7,2.99,2.62,2.21,1.22,0.6,414.67,340.46,13.0,6.0,10.0,1.0,16.0,subcooled,37.9,-1.0,152.0,15.0,2.0,14.45,3.8,8.3,0.2767739
4659.0,20.83,0.7,2.99,2.62,2.21,1.22,0.59,414.33,340.06,13.0,6.0,10.0,1.0,16.0,subcooled,37.9,-1.0,152.0,16.0,2.0,14.45,6.6,-1.3,0.31463093
4660.0,21.02,0.71,3.01,2.58,2.22,1.2,0.6,414.64,340.26,13.0,6.0,10.0,1.01,16.0,subcooled,37.9,-1.0,152.0,17.0,2.0,14.45,6.6,3.5,0.30482098
4661.0,20.86,0.71,3.02,2.6,2.19,1.19,0.6,413.42,341.08,13.0,6.0,10.0,1.01,16.0,subcooled,37.9,-1.0,152.0,18.0,2.0,14.45,6.6,8.3,0.24123119
4662.0,20.89,0.7,3.01,2.6,2.2,1.19,0.61,413.87,340.46,13.0,6.0,10.0,0.98,16.0,subcooled,37.9,-1.0,152.0,19.0,3.0,15.0,0.75,-1.3,0.335455
4663.0,20.65,0.7,2.99,2.58,2.2,1.21,0.59,413.62,340.08,13.0,6.0,10.0,0.99,16.0,subcooled,37.9,-1.0,152.0,20.0,3.0,15.0,0.75,3.5,0.33234677
4664.0,20.89,0.7,2.99,2.6,2.2,1.19,0.61,412.49,340.81,13.0,6.0,10.0,1.01,16.0,subcooled,37.9,-1.0,152.0,21.0,3.0,15.0,0.75,8.3,0.23380597
4665.0,20.9,0.71,3.01,2.61,2.22,1.18,0.61,414.01,340.33,13.0,6.0,10.0,0.98,16.0,subcooled,37.9,-1.0,152.0,22.0,4.0,15.0,1.0,8.6,0.16889891
4666.0,20.82,0.7,3.01,2.6,2.21,1.22,0.61,412.97,340.72,13.0,6.0,10.0,1.0,16.0,subcooled,37.9,-1.0,152.0,23.0,4.0,15.0,3.8,8.6,0.13682233
4667.0,21.07,0.7,2.98,2.59,2.18,1.19,0.61,413.21,340.71,13.0,6.0,10.0,1.01,16.0,subcooled,37.9,-1.0,152.0,24.0,4.0,15.0,6.6,8.6,0.13917059
4668.0,21.01,0.7,3.02,2.6,2.2,1.21,0.61,414.06,340.44,13.0,6.0,10.0,0.98,16.0,subcooled,37.9,-1.0,152.0,25.0,5.0,15.0,6.85,-1.3,0.13412023
4669.0,20.71,0.7,3.0,2.6,2.19,1.21,0.59,414.22,340.09,13.0,6.0,10.0,1.01,16.0,subcooled,37.9,-1.0,152.0,26.0,5.0,15.0,6.85,3.5,0.13342482
4670.0,20.68,0.71,2.99,2.62,2.21,1.18,0.61,414.07,340.8,13.0,6.0,10.0,1.0,16.0,subcooled,37.9,-1.0,152.0,27.0,5.0,15.0,6.85,8.3,0.1300059
4671.0,36.38,0.9,1.62,5.41,1.99,0.19,0.18,428.98,328.01,14.0,11.0,3.0,2.6,23.0,subcooled,37.9,-1.0,152.0,1.0,1.0,17.45,0.7,-0.1,0.086064845
4672.0,36.37,0.9,1.61,5.42,1.99,0.2,0.21,429.01,328.09,14.0,11.0,3.0,2.61,23.0,subcooled,37.9,-1.0,152.0,2.0,1.0,17.45,0.7,1.2,0.086190403
4673.0,36.11,0.9,1.62,5.38,2.01,0.19,0.18,429.28,327.62,14.0,11.0,3.0,2.62,23.0,subcooled,37.9,-1.0,152.0,3.0,1.0,17.45,0.7,2.5,0.11981474
4674.0,36.21,0.9,1.6,5.41,2.0,0.2,0.2,430.88,328.09,14.0,11.0,3.0,2.6,23.0,subcooled,37.9,-1.0,152.0,4.0,1.0,17.45,6.0,-0.1,0.079459511
4675.0,36.21,0.9,1.59,5.42,2.0,0.2,0.19,430.94,327.95,14.0,11.0,3.0,2.59,23.0,subcooled,37.9,-1.0,152.0,5.0,1.0,17.45,6.0,1.2,0.051136237
4676.0,36.05,0.9,1.61,5.39,1.99,0.19,0.19,430.72,327.74,14.0,11.0,3.0,2.6,23.0,subcooled,37.9,-1.0,152.0,6.0,1.0,17.45,6.0,2.5,0.048103031
4677.0,36.19,0.9,1.58,5.39,2.0,0.19,0.21,429.12,327.99,14.0,11.0,3.0,2.6,23.0,subcooled,37.9,-1.0,152.0,7.0,1.0,17.45,11.3,-0.1,0.039403427
4678.0,36.11,0.89,1.59,5.42,2.0,0.21,0.21,430.34,327.93,14.0,11.0,3.0,2.59,23.0,subcooled,37.9,-1.0,152.0,8.0,1.0,17.45,11.3,1.2,0.039237522
4679.0,36.36,0.9,1.59,5.4,2.02,0.2,0.21,429.67,327.57,14.0,11.0,3.0,2.61,23.0,subcooled,37.9,-1.0,152.0,9.0,1.0,17.45,11.3,2.5,0.042885114
4680.0,36.23,0.9,1.59,5.41,1.99,0.21,0.22,429.83,327.53,14.0,11.0,3.0,2.58,23.0,subcooled,37.9,-1.0,152.0,10.0,2.0,14.75,0.7,-0.1,0.38972887
4681.0,36.26,0.9,1.61,5.38,2.0,0.22,0.21,430.33,328.21,14.0,11.0,3.0,2.59,23.0,subcooled,37.9,-1.0,152.0,11.0,2.0,14.75,0.7,1.2,0.39392534
4682.0,36.35,0.89,1.59,5.38,1.99,0.2,0.18,429.24,327.72,14.0,11.0,3.0,2.6,23.0,subcooled,37.9,-1.0,152.0,12.0,2.0,14.75,0.7,2.5,0.37615612
4683.0,36.13,0.9,1.6,5.4,1.98,0.18,0.2,430.51,328.34,14.0,11.0,3.0,2.58,23.0,subcooled,37.9,-1.0,152.0,13.0,2.0,14.75,6.0,-0.1,0.2655246
4684.0,36.28,0.9,1.61,5.39,2.0,0.2,0.19,429.73,327.88,14.0,11.0,3.0,2.6,23.0,subcooled,37.9,-1.0,152.0,14.0,2.0,14.75,6.0,1.2,0.26941764
4685.0,36.27,0.9,1.59,5.39,2.01,0.19,0.19,429.58,327.84,14.0,11.0,3.0,2.6,23.0,subcooled,37.9,-1.0,152.0,15.0,2.0,14.75,6.0,2.5,0.2487063
4686.0,36.07,0.9,1.59,5.38,1.99,0.19,0.2,429.48,327.81,14.0,11.0,3.0,2.61,23.0,subcooled,37.9,-1.0,152.0,16.0,2.0,14.75,11.3,-0.1,0.16865157
4687.0,36.06,0.9,1.61,5.41,2.0,0.21,0.19,430.24,328.36,14.0,11.0,3.0,2.62,23.0,subcooled,37.9,-1.0,152.0,17.0,2.0,14.75,11.3,1.2,0.17072012
4688.0,36.19,0.89,1.59,5.41,2.0,0.21,0.19,429.97,328.66,14.0,11.0,3.0,2.6,23.0,subcooled,37.9,-1.0,152.0,18.0,2.0,14.75,11.3,2.5,0.15639751
4689.0,36.2,0.9,1.6,5.4,1.99,0.21,0.18,430.56,327.93,14.0,11.0,3.0,2.59,23.0,subcooled,37.9,-1.0,152.0,19.0,3.0,16.1,0.45,-0.1,0.25442895
4690.0,36.16,0.9,1.6,5.42,2.0,0.19,0.22,430.41,328.21,14.0,11.0,3.0,2.6,23.0,subcooled,37.9,-1.0,152.0,20.0,3.0,16.1,0.45,1.2,0.25634044
4691.0,36.29,0.89,1.61,5.38,2.01,0.19,0.22,428.84,327.49,14.0,11.0,3.0,2.59,23.0,subcooled,37.9,-1.0,152.0,21.0,3.0,16.1,0.45,2.5,0.2370674
4692.0,36.12,0.9,1.6,5.4,1.98,0.2,0.22,428.93,328.48,14.0,11.0,3.0,2.6,23.0,subcooled,37.9,-1.0,152.0,22.0,4.0,16.1,0.7,2.8,0.2096591
4693.0,35.99,0.9,1.61,5.4,1.99,0.2,0.21,428.96,327.49,14.0,11.0,3.0,2.62,23.0,subcooled,37.9,-1.0,152.0,23.0,4.0,16.1,6.0,2.8,0.1271542
4694.0,35.91,0.9,1.6,5.42,2.01,0.22,0.19,429.95,327.61,14.0,11.0,3.0,2.6,23.0,subcooled,37.9,-1.0,152.0,24.0,4.0,16.1,11.3,2.8,0.083635136
4695.0,36.14,0.9,1.61,5.39,2.0,0.21,0.21,430.83,328.33,14.0,11.0,3.0,2.59,23.0,subcooled,37.9,-1.0,152.0,25.0,5.0,16.1,11.55,-0.1,0.058003701
4696.0,36.22,0.9,1.62,5.41,1.99,0.21,0.21,428.99,327.65,14.0,11.0,3.0,2.61,23.0,subcooled,37.9,-1.0,152.0,26.0,5.0,16.1,11.55,1.2,0.058449533
4697.0,36.18,0.9,1.62,5.4,1.99,0.19,0.21,431.24,327.57,14.0,11.0,3.0,2.62,23.0,subcooled,37.9,-1.0,152.0,27.0,5.0,16.1,11.55,2.5,0.072378501
4698.0,7.02,0.13,0.8,7.82,0.79,0.41,0.81,405.22,342.59,10.0,14.0,4.0,2.61,16.0,superheated,42.5,-42.0,96.7,1.0,1.0,13.05,-4.0,-0.6,0.068806715
4699.0,7.19,0.13,0.8,7.79,0.81,0.41,0.81,405.74,341.86,10.0,14.0,4.0,2.59,16.0,superheated,42.5,-42.0,96.7,2.0,1.0,13.05,-4.0,1.2,0.070266709
4700.0,7.13,0.13,0.8,7.8,0.78,0.4,0.78,405.86,343.5,10.0,14.0,4.0,2.59,16.0,superheated,42.5,-42.0,96.7,3.0,1.0,13.05,-4.0,3.0,0.093744442
4701.0,7.35,0.13,0.82,7.79,0.82,0.4,0.81,405.88,342.37,10.0,14.0,4.0,2.6,16.0,superheated,42.5,-42.0,96.7,4.0,1.0,13.05,2.8,-0.6,0.042495474
4702.0,6.95,0.13,0.81,7.8,0.78,0.39,0.78,403.57,342.99,10.0,14.0,4.0,2.58,16.0,superheated,42.5,-42.0,96.7,5.0,1.0,13.05,2.8,1.2,0.04075573
4703.0,7.24,0.13,0.79,7.81,0.81,0.39,0.81,405.71,342.48,10.0,14.0,4.0,2.59,16.0,superheated,42.5,-42.0,96.7,6.0,1.0,13.05,2.8,3.0,0.056265596
4704.0,7.17,0.13,0.81,7.8,0.81,0.39,0.78,405.82,342.26,10.0,14.0,4.0,2.58,16.0,superheated,42.5,-42.0,96.7,7.0,1.0,13.05,9.6,-0.6,0.028224966
4705.0,7.18,0.13,0.78,7.78,0.8,0.41,0.81,405.43,342.89,10.0,14.0,4.0,2.62,16.0,superheated,42.5,-42.0,96.7,8.0,1.0,13.05,9.6,1.2,0.023221662
4706.0,7.06,0.13,0.78,7.81,0.81,0.41,0.82,405.81,342.16,10.0,14.0,4.0,2.6,16.0,superheated,42.5,-42.0,96.7,9.0,1.0,13.05,9.6,3.0,0.048137471
4707.0,7.15,0.13,0.81,7.79,0.8,0.4,0.82,405.45,342.74,10.0,14.0,4.0,2.59,16.0,superheated,42.5,-42.0,96.7,10.0,2.0,10.35,-4.0,-0.6,0.45060015
4708.0,6.97,0.13,0.78,7.81,0.79,0.41,0.79,406.54,342.0,10.0,14.0,4.0,2.58,16.0,superheated,42.5,-42.0,96.7,11.0,2.0,10.35,-4.0,1.2,0.44400316
4709.0,7.1,0.13,0.81,7.79,0.79,0.38,0.8,406.3,341.53,10.0,14.0,4.0,2.6,16.0,superheated,42.5,-42.0,96.7,12.0,2.0,10.35,-4.0,3.0,0.40900078
4710.0,7.13,0.13,0.8,7.82,0.79,0.41,0.81,405.04,342.83,10.0,14.0,4.0,2.6,16.0,superheated,42.5,-42.0,96.7,13.0,2.0,10.35,2.8,-0.6,0.57604772
4711.0,7.31,0.13,0.79,7.78,0.82,0.39,0.79,406.1,342.44,10.0,14.0,4.0,2.6,16.0,superheated,42.5,-42.0,96.7,14.0,2.0,10.35,2.8,1.2,0.56543463
4712.0,7.13,0.13,0.82,7.79,0.82,0.4,0.8,406.06,342.85,10.0,14.0,4.0,2.61,16.0,superheated,42.5,-42.0,96.7,15.0,2.0,10.35,2.8,3.0,0.51492089
4713.0,7.06,0.13,0.79,7.82,0.79,0.39,0.81,405.04,342.92,10.0,14.0,4.0,2.59,16.0,superheated,42.5,-42.0,96.7,16.0,2.0,10.35,9.6,-0.6,0.24106967
4714.0,7.12,0.13,0.8,7.79,0.81,0.38,0.81,404.71,342.58,10.0,14.0,4.0,2.6,16.0,superheated,42.5,-42.0,96.7,17.0,2.0,10.35,9.6,1.2,0.23893555
4715.0,7.19,0.13,0.82,7.81,0.82,0.4,0.79,406.72,343.21,10.0,14.0,4.0,2.59,16.0,superheated,42.5,-42.0,96.7,18.0,2.0,10.35,9.6,3.0,0.21780638
4716.0,7.28,0.13,0.8,7.78,0.81,0.4,0.8,405.41,342.27,10.0,14.0,4.0,2.62,16.0,superheated,42.5,-42.0,96.7,19.0,3.0,11.7,-4.25,-0.6,0.16518067
4717.0,7.3,0.13,0.79,7.8,0.81,0.38,0.78,405.26,342.15,10.0,14.0,4.0,2.59,16.0,superheated,42.5,-42.0,96.7,20.0,3.0,11.7,-4.25,1.2,0.16355014
4718.0,7.14,0.13,0.81,7.8,0.78,0.39,0.79,404.24,342.27,10.0,14.0,4.0,2.61,16.0,superheated,42.5,-42.0,96.7,21.0,3.0,11.7,-4.25,3.0,0.16432442
4719.0,7.07,0.13,0.78,7.81,0.8,0.42,0.79,405.8,342.34,10.0,14.0,4.0,2.62,16.0,superheated,42.5,-42.0,96.7,22.0,4.0,11.7,-4.0,3.3,0.17384402
4720.0,7.18,0.13,0.81,7.82,0.78,0.4,0.81,406.38,342.21,10.0,14.0,4.0,2.6,16.0,superheated,42.5,-42.0,96.7,23.0,4.0,11.7,2.8,3.3,0.17969348
4721.0,7.2,0.13,0.78,7.79,0.79,0.41,0.79,405.38,341.96,10.0,14.0,4.0,2.58,16.0,superheated,42.5,-42.0,96.7,24.0,4.0,11.7,9.6,3.3,0.092635065
4722.0,7.17,0.13,0.78,7.81,0.82,0.4,0.78,405.34,342.61,10.0,14.0,4.0,2.62,16.0,superheated,42.5,-42.0,96.7,25.0,5.0,11.7,9.85,-0.6,0.07183633
4723.0,7.24,0.13,0.8,7.79,0.8,0.38,0.8,404.89,342.19,10.0,14.0,4.0,2.6,16.0,superheated,42.5,-42.0,96.7,26.0,5.0,11.7,9.85,1.2,0.071402758
4724.0,7.17,0.13,0.82,7.8,0.79,0.4,0.82,405.83,342.27,10.0,14.0,4.0,2.6,16.0,superheated,42.5,-42.0,96.7,27.0,5.0,11.7,9.85,3.0,0.088312365
4725.0,37.4,0.88,1.79,8.39,2.01,0.78,0.22,401.63,288.76,7.0,9.0,3.0,1.38,6.0,subcooled,42.5,-42.0,96.7,1.0,1.0,9.35,-3.5,-0.7,0.10144647
4726.0,37.76,0.88,1.81,8.4,2.01,0.8,0.21,401.42,288.77,7.0,9.0,3.0,1.4,6.0,subcooled,42.5,-42.0,96.7,2.0,1.0,9.35,-3.5,0.6,0.10362213
4727.0,37.57,0.88,1.79,8.41,2.01,0.79,0.22,403.06,288.38,7.0,9.0,3.0,1.4,6.0,subcooled,42.5,-42.0,96.7,3.0,1.0,9.35,-3.5,1.9,0.16732058
4728.0,37.65,0.88,1.82,8.4,2.0,0.79,0.21,402.79,288.34,7.0,9.0,3.0,1.42,6.0,subcooled,42.5,-42.0,96.7,4.0,1.0,9.35,0.8,-0.7,0.11340471
4729.0,37.49,0.88,1.79,8.42,2.01,0.78,0.21,403.4,288.52,7.0,9.0,3.0,1.39,6.0,subcooled,42.5,-42.0,96.7,5.0,1.0,9.35,0.8,0.6,0.088291347
4730.0,37.5,0.88,1.8,8.42,1.98,0.8,0.19,402.73,289.08,7.0,9.0,3.0,1.4,6.0,subcooled,42.5,-42.0,96.7,6.0,1.0,9.35,0.8,1.9,0.10611361
4731.0,37.64,0.88,1.78,8.42,2.0,0.79,0.19,401.61,288.29,7.0,9.0,3.0,1.41,6.0,subcooled,42.5,-42.0,96.7,7.0,1.0,9.35,5.1,-0.7,0.069080979
4732.0,37.74,0.88,1.81,8.39,1.99,0.82,0.18,401.36,288.84,7.0,9.0,3.0,1.38,6.0,subcooled,42.5,-42.0,96.7,8.0,1.0,9.35,5.1,0.6,0.07121323
4733.0,37.48,0.88,1.81,8.41,2.0,0.79,0.18,402.52,288.27,7.0,9.0,3.0,1.41,6.0,subcooled,42.5,-42.0,96.7,9.0,1.0,9.35,5.1,1.9,0.12811325
4734.0,37.69,0.88,1.8,8.38,1.99,0.79,0.18,403.35,288.98,7.0,9.0,3.0,1.38,6.0,subcooled,42.5,-42.0,96.7,10.0,2.0,7.85,-3.5,-0.7,0.68303096
4735.0,37.48,0.88,1.79,8.41,2.02,0.8,0.22,400.94,288.67,7.0,9.0,3.0,1.39,6.0,subcooled,42.5,-42.0,96.7,11.0,2.0,7.85,-3.5,0.6,0.68342203
4736.0,37.52,0.88,1.79,8.41,1.99,0.82,0.19,403.02,288.96,7.0,9.0,3.0,1.42,6.0,subcooled,42.5,-42.0,96.7,12.0,2.0,7.85,-3.5,1.9,0.65403718
4737.0,37.5,0.88,1.78,8.41,2.01,0.79,0.19,402.61,288.84,7.0,9.0,3.0,1.38,6.0,subcooled,42.5,-42.0,96.7,13.0,2.0,7.85,0.8,-0.7,1.0791613
4738.0,37.5,0.88,1.8,8.42,2.02,0.82,0.22,402.76,288.98,7.0,9.0,3.0,1.41,6.0,subcooled,42.5,-42.0,96.7,14.0,2.0,7.85,0.8,0.6,1.0788766
4739.0,37.38,0.88,1.8,8.39,2.01,0.8,0.19,402.44,288.79,7.0,9.0,3.0,1.41,6.0,subcooled,42.5,-42.0,96.7,15.0,2.0,7.85,0.8,1.9,1.0284429
4740.0,37.53,0.88,1.82,8.42,2.01,0.82,0.2,402.93,288.6,7.0,9.0,3.0,1.41,6.0,subcooled,42.5,-42.0,96.7,16.0,2.0,7.85,5.1,-0.7,0.53230017
4741.0,37.49,0.88,1.79,8.4,2.01,0.8,0.19,402.49,288.33,7.0,9.0,3.0,1.41,6.0,subcooled,42.5,-42.0,96.7,17.0,2.0,7.85,5.1,0.6,0.53529769
4742.0,37.5,0.88,1.79,8.4,1.98,0.81,0.19,401.79,288.98,7.0,9.0,3.0,1.39,6.0,subcooled,42.5,-42.0,96.7,18.0,2.0,7.85,5.1,1.9,0.51261908
4743.0,37.58,0.88,1.8,8.39,2.0,0.81,0.2,402.85,289.13,7.0,9.0,3.0,1.42,6.0,subcooled,42.5,-42.0,96.7,19.0,3.0,8.6,-3.75,-0.7,0.3015658
4744.0,37.48,0.88,1.82,8.42,1.98,0.8,0.2,401.03,288.45,7.0,9.0,3.0,1.4,6.0,subcooled,42.5,-42.0,96.7,20.0,3.0,8.6,-3.75,0.6,0.2992067
4745.0,37.37,0.88,1.78,8.42,2.01,0.82,0.18,403.56,288.81,7.0,9.0,3.0,1.4,6.0,subcooled,42.5,-42.0,96.7,21.0,3.0,8.6,-3.75,1.9,0.29180181
4746.0,37.53,0.88,1.8,8.38,2.02,0.79,0.19,401.95,289.22,7.0,9.0,3.0,1.41,6.0,subcooled,42.5,-42.0,96.7,22.0,4.0,8.6,-3.5,2.2,0.29522771
4747.0,37.58,0.88,1.79,8.4,2.01,0.81,0.18,402.73,288.77,7.0,9.0,3.0,1.4,6.0,subcooled,42.5,-42.0,96.7,23.0,4.0,8.6,0.8,2.2,0.37637579
4748.0,37.41,0.88,1.79,8.39,2.01,0.79,0.18,403.16,288.08,7.0,9.0,3.0,1.41,6.0,subcooled,42.5,-42.0,96.7,24.0,4.0,8.6,5.1,2.2,0.23497921
4749.0,37.63,0.88,1.82,8.42,2.0,0.78,0.19,403.11,288.29,7.0,9.0,3.0,1.42,6.0,subcooled,42.5,-42.0,96.7,25.0,5.0,8.6,5.35,-0.7,0.19683601
4750.0,37.59,0.88,1.81,8.39,1.98,0.81,0.22,403.18,287.94,7.0,9.0,3.0,1.41,6.0,subcooled,42.5,-42.0,96.7,26.0,5.0,8.6,5.35,0.6,0.19854389
4751.0,37.3,0.88,1.8,8.41,1.99,0.8,0.18,402.36,289.43,7.0,9.0,3.0,1.38,6.0,subcooled,42.5,-42.0,96.7,27.0,5.0,8.6,5.35,1.9,0.21465203
4752.0,23.57,0.63,2.19,3.8,0.61,0.6,0.39,517.0,397.3,9.0,9.0,11.0,2.81,1.0,superheated,37.9,-1.0,152.0,1.0,1.0,12.95,-4.1,-0.6,0.13067506
4753.0,23.44,0.63,2.18,3.79,0.6,0.61,0.38,516.77,398.16,9.0,9.0,11.0,2.81,1.0,superheated,37.9,-1.0,152.0,2.0,1.0,12.95,-4.1,4.7,0.14121607
4754.0,23.62,0.63,2.19,3.8,0.6,0.59,0.4,516.61,396.98,9.0,9.0,11.0,2.79,1.0,superheated,37.9,-1.0,152.0,3.0,1.0,12.95,-4.1,10.0,0.16258775
4755.0,23.52,0.63,2.19,3.78,0.59,0.6,0.39,516.29,397.93,9.0,9.0,11.0,2.78,1.0,superheated,37.9,-1.0,152.0,4.0,1.0,12.95,0.2,-0.6,0.089056581
